length (m),F_geo,V_trn,I_trn,V_out,I_out,E_pon,E_poff,E_crit,_IR_cips,IR_cips,A_scan,R_gb,R_t2m,R_t3m,D_dcvg,D_olre,F_type,F_id,D_clas,D_len,D_erf,D_dept,SRF_loc,N_ocd,S_srb,T_opr,C_pipe,Y_pipe,S_CR,Decision
"138,915",No Feature,100,50,16.50,8.50,1199,1150,,71,49,0.05,200,9433.024,8496.536,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,916",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,9425.488,8485.232,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,917",No Feature,100,50,16.50,8.50,1219,1170,,71,49,0.05,200,9417.952,8473.928,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,918",No Feature,100,50,16.50,8.50,1218,1156,,57,62,0.05,200,9410.416,8462.624,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,919",No Feature,100,50,16.50,8.50,1194,1144,,75,50,0.05,200,9402.88,8451.32,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,920",No Feature,100,50,16.50,8.50,1204,1154,,74,50,0.05,200,9395.344,8440.016,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,921",No Feature,100,50,16.50,8.50,1213,1173,,96,40,0.05,200,9387.808,8428.712,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,922",No Feature,100,50,16.50,8.50,1218,1162,,69,56,0.05,200,9380.272,8417.408,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,923",No Feature,100,50,16.50,8.50,1196,1162,,117,34,0.05,200,9372.736,8406.104,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,924",No Feature,100,50,16.50,8.50,1213,1162,,82,51,0.05,200,9365.2,8394.8,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,925",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,9357.664,8383.496,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,926",No Feature,100,50,16.50,8.50,1208,1170,,108,38,0.05,200,9350.128,8372.192,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,927",No Feature,100,50,16.50,8.50,1210,1164,,89,46,0.05,200,9342.592,8360.888,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,928",No Feature,100,50,16.50,8.50,1239,1194,,93,45,0.05,200,9335.056,8349.584,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,929",No Feature,100,50,16.50,8.50,1238,1181,,74,57,0.05,200,9327.52,8338.28,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,930",No Feature,100,50,16.50,8.50,1194,1147,,90,47,0.05,200,9319.984,8326.976,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,931",No Feature,100,50,16.50,8.50,1202,1158,,96,44,0.05,200,9312.448,8315.672,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,932",No Feature,100,50,16.50,8.50,1200,1151,,87,49,0.05,200,9304.912,8304.368,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,933",No Feature,100,50,16.50,8.50,1196,1152,,96,44,0.05,200,9297.376,8293.064,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,934",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,9289.84,8281.76,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,935",No Feature,100,50,16.50,8.50,1196,1152,,93,44,0.05,200,9282.304,8270.456,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,936",No Feature,100,50,16.50,8.50,1197,1149,,88,48,0.05,200,9274.768,8259.152,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,937",No Feature,100,50,16.50,8.50,1197,1151,,93,46,0.05,200,9267.232,8247.848,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,938",No Feature,100,50,16.50,8.50,1194,1182,,347,12,0.05,200,9259.696,8236.544,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,939",No Feature,100,50,16.50,8.50,1231,1174,,74,57,0.05,200,9252.16,8225.24,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,940",No Feature,100,50,16.50,8.50,1199,1151,,88,48,0.05,200,9244.624,8213.936,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,941",No Feature,100,50,16.50,8.50,1202,1163,,108,39,0.05,200,9237.088,8202.632,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,942",No Feature,100,50,16.50,8.50,1212,1164,,87,48,0.05,200,9229.552,8191.328,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,943",No Feature,100,50,16.50,8.50,1213,1165,,87,48,0.05,200,9222.016,8180.024,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,944",No Feature,100,50,16.50,8.50,1218,1166,,80,52,0.05,200,9214.48,8168.72,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,945",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,9206.944,8157.416,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,946",No Feature,100,50,16.50,8.50,1208,1156,,81,52,0.05,200,9199.408,8146.112,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,947",No Feature,100,50,16.50,8.50,1216,1161,,76,55,0.05,200,9191.872,8134.808,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,948",No Feature,100,50,16.50,8.50,1197,1146,,82,51,0.05,200,9184.336,8123.504,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,949",No Feature,100,50,16.50,8.50,1218,1169,,85,49,0.05,200,9176.8,8112.2,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,950",No Feature,100,50,16.50,8.50,1210,1165,,92,45,0.05,200,9169.264,8100.896,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,951",No Feature,100,50,16.50,8.50,1209,1157,,81,52,0.05,200,9161.728,8089.592,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,952",No Feature,100,50,16.50,8.50,1196,1130,,64,66,0.05,200,9154.192,8078.288,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,953",No Feature,100,50,16.50,8.50,1202,1156,,93,46,0.05,200,9146.656,8066.984,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,954",No Feature,100,50,16.50,8.50,1204,1150,,79,54,0.05,200,9139.12,8055.68,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,955",No Feature,100,50,16.50,8.50,1192,1145,,94,47,0.05,200,9131.584,8044.376,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,956",No Feature,100,50,16.50,8.50,1181,1130,,88,51,0.05,200,9124.048,8033.072,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,957",No Feature,100,50,16.50,8.50,1209,1158,,88,51,0.05,200,9116.512,8021.768,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,958",No Feature,100,50,16.50,8.50,1209,1162,,96,47,0.05,200,9108.976,8010.464,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,959",No Feature,100,50,16.50,8.50,1180,1139,,108,41,0.05,200,9101.44,7999.16,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,960",No Feature,100,50,16.50,8.50,1179,1136,,103,43,0.05,200,9093.904,7987.856,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,961",No Feature,100,50,16.50,8.50,1179,1135,,101,44,0.05,200,9086.368,7976.552,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,962",No Feature,100,50,16.50,8.50,1177,1132,,98,45,0.05,200,9078.832,7965.248,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,963",No Feature,100,50,16.50,8.50,1176,1123,,84,53,0.05,200,9071.296,7953.944,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,964",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,9063.76,7942.64,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,965",No Feature,100,50,16.50,8.50,1168,1143,,175,25,0.05,200,9056.224,7931.336,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,966",No Feature,100,50,16.50,8.50,1210,1161,,90,49,0.05,200,9048.688,7920.032,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,967",No Feature,100,50,16.50,8.50,1222,1190,,136,32,0.05,200,9041.152,7908.728,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,968",No Feature,100,50,16.50,8.50,1205,1177,,157,28,0.05,200,9033.616,7897.424,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,969",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,9026.08,7886.12,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,970",No Feature,100,50,16.50,8.50,1221,1162,,72,59,0.05,200,9018.544,7874.816,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,971",No Feature,100,50,16.50,8.50,1208,1173,,121,35,0.05,200,9011.008,7863.512,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,972",No Feature,100,50,16.50,8.50,1210,1156,,79,54,0.05,200,9003.472,7852.208,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,973",No Feature,100,50,16.50,8.50,1200,1164,,117,36,0.05,200,8995.936,7840.904,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,974",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,8988.4,7829.6,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,975",No Feature,100,50,16.50,8.50,1215,1164,,82,51,0.05,200,8980.864,7818.296,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,976",No Feature,100,50,16.50,8.50,1216,1173,,97,43,0.05,200,8973.328,7806.992,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,977",No Feature,100,50,16.50,8.50,1221,1169,,80,52,0.05,200,8965.792,7795.688,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,978",No Feature,100,50,16.50,8.50,1207,1164,,96,43,0.05,200,8958.256,7784.384,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,979",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,8950.72,7773.08,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,980",No Feature,100,50,16.50,8.50,1212,1161,,78,51,0.05,200,8943.184,7761.776,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,981",No Feature,100,50,16.50,8.50,1208,1167,,97,41,0.05,200,8935.648,7750.472,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,982",No Feature,100,50,16.50,8.50,1196,1151,,86,45,0.05,200,8928.112,7739.168,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,983",No Feature,100,50,16.50,8.50,1195,1121,,54,74,0.05,200,8920.576,7727.864,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,984",No Feature,100,50,16.50,8.50,,,,#DIV/0!,0,0.05,200,8913.04,7716.56,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,985",No Feature,100,50,16.50,8.50,1159,1110,,78,49,0.05,200,8905.504,7705.256,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,986",No Feature,100,50,16.50,8.50,1152,1109,,88,43,0.05,200,8897.968,7693.952,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,987",No Feature,100,50,16.50,8.50,1152,1109,,87,43,0.05,200,8890.432,7682.648,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,988",No Feature,100,50,16.50,8.50,1217,1176,,91,41,0.05,200,8882.896,7671.344,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,989",No Feature,100,50,16.50,8.50,1187,1146,,91,41,0.05,200,8875.36,7660.04,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,990",No Feature,100,50,16.50,8.50,1197,1159,,98,38,0.05,200,8867.824,7648.736,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,991",No Feature,100,50,16.50,8.50,1214,1160,,69,54,0.05,200,8860.288,7637.432,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,992",No Feature,100,50,16.50,8.50,1195,1148,,80,47,0.05,200,8852.752,7626.128,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,993",No Feature,100,50,16.50,8.50,1181,1135,,81,46,0.05,200,8845.216,7614.824,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,994",No Feature,100,50,16.50,8.50,1175,1132,,90,43,0.05,200,8837.68,7603.52,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,995",No Feature,100,50,16.50,8.50,1174,1137,,106,37,0.05,200,8830.144,7592.216,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,996",No Feature,100,50,16.50,8.50,1175,1132,,91,43,0.05,200,8822.608,7580.912,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,997",No Feature,100,50,16.50,8.50,1173,1129,,89,44,0.05,200,8815.072,7569.608,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,998",No Feature,100,50,16.50,8.50,1170,1131,,102,39,0.05,200,8807.536,7558.304,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"138,999",No Feature,100,50,16.50,8.50,1164,1119,,92,45,0.05,200,8800,7547,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,000",TP 139,100,50,16.50,8.50,1122,1049,,57,73,0.05,200,8792,7536,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,001",No Feature,100,50,16.50,8.50,1124,1080,,95,44,0.05,200,8789.476,7528.428,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,002",No Feature,100,50,16.50,8.50,1129,1079,,84,50,0.05,200,8786.964,7520.892,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,003",No Feature,100,50,16.50,8.50,1138,1083,,77,55,0.05,200,8784.452,7513.356,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,004",No Feature,100,50,16.50,8.50,1137,1084,,84,53,0.05,200,8781.94,7505.82,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,005",No Feature,100,50,16.50,8.50,1146,1084,,72,62,0.05,200,8779.428,7498.284,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,006",No Feature,100,50,16.50,8.50,1152,1081,,64,71,0.05,200,8776.916,7490.748,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,007",No Feature,100,50,16.50,8.50,1199,1149,,91,50,0.05,200,8774.404,7483.212,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,008",No Feature,100,50,16.50,8.50,1206,1154,,88,52,0.05,200,8771.892,7475.676,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,009",No Feature,100,50,16.50,8.50,1192,1124,,71,68,0.05,200,8769.38,7468.14,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,010",No Feature,100,50,16.50,8.50,1187,1138,,98,49,0.05,200,8766.868,7460.604,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,011",No Feature,100,50,16.50,8.50,1197,1150,,103,47,0.05,200,8764.356,7453.068,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,012",No Feature,100,50,16.50,8.50,1199,1150,,99,49,0.05,200,8761.844,7445.532,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,013",No Feature,100,50,16.50,8.50,1192,1145,,101,47,0.05,200,8759.332,7437.996,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,014",No Feature,100,50,16.50,8.50,1182,1138,,111,44,0.05,200,8756.82,7430.46,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,015",No Feature,100,50,16.50,8.50,1178,1130,,102,48,0.05,200,8754.308,7422.924,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,016",D,100,50,16.50,8.50,1177,1132,,109,45,0.05,200,8751.796,7415.388,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,017",No Feature,100,50,16.50,8.50,1176,1129,,104,47,0.05,200,8749.284,7407.852,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,018",No Feature,100,50,16.50,8.50,1179,1133,,107,46,0.05,200,8746.772,7400.316,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,019",No Feature,100,50,16.50,8.50,1181,1130,,97,51,0.05,200,8744.26,7392.78,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,020",No Feature,100,50,16.50,8.50,1189,1139,,100,50,0.05,200,8741.748,7385.244,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,021",No Feature,100,50,16.50,8.50,1189,1145,,113,44,0.05,200,8739.236,7377.708,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,022",No Feature,100,50,16.50,8.50,1191,1142,,101,49,0.05,200,8736.724,7370.172,NC,0,Anomaly,Pipe mill anomaly, ,22,0,0,,0,No,10,C_CW,30,0.13,0
"139,023",No Feature,100,50,16.50,8.50,1181,1136,,110,45,0.05,200,8734.212,7362.636,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,024",No Feature,100,50,16.50,8.50,1199,1148,,98,51,0.05,200,8731.7,7355.1,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,025",No Feature,100,50,16.50,8.50,1211,1158,,95,53,0.05,200,8729.188,7347.564,NC,0,Anomaly,Pipe mill anomaly, ,15,0,0,,0,No,10,C_CW,30,0.13,0
"139,026",No Feature,100,50,16.50,8.50,1212,1140,,71,72,0.05,200,8726.676,7340.028,NC,0,Anomaly,Pipe mill anomaly, ,24,0,0,,0,No,10,C_CW,30,0.13,0
"139,027",No Feature,100,50,16.50,8.50,1197,1139,,89,58,0.05,200,8724.164,7332.492,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,028",No Feature,100,50,16.50,8.50,1171,1120,,103,51,0.05,200,8721.652,7324.956,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,029",No Feature,100,50,16.50,8.50,1184,1132,,101,52,0.05,200,8719.14,7317.42,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,030",No Feature,100,50,16.50,8.50,1186,1131,,94,55,0.05,200,8716.628,7309.884,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,031",No Feature,100,50,16.50,8.50,1190,1135,,95,55,0.05,200,8714.116,7302.348,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,032",No Feature,100,50,16.50,8.50,1184,1126,,91,58,0.05,200,8711.604,7294.812,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,033",No Feature,100,50,16.50,8.50,1198,1146,,101,52,0.05,200,8709.092,7287.276,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,034",No Feature,100,50,16.50,8.50,1203,1154,,107,49,0.05,200,8706.58,7279.74,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,035",No Feature,100,50,16.50,8.50,1204,1154,,104,50,0.05,200,8704.068,7272.204,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,036",No Feature,100,50,16.50,8.50,1200,1149,,101,51,0.05,200,8701.556,7264.668,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,037",No Feature,100,50,16.50,8.50,1204,1145,,87,59,0.05,200,8699.044,7257.132,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,038",No Feature,100,50,16.50,8.50,1196,1125,,74,71,0.05,200,8696.532,7249.596,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,039",No Feature,100,50,16.50,8.50,1175,1135,,128,40,0.05,200,8694.02,7242.06,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,040",No Feature,100,50,16.50,8.50,1184,1127,,90,57,0.05,200,8691.508,7234.524,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,041",No Feature,100,50,16.50,8.50,1193,1140,,98,53,0.05,200,8688.996,7226.988,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,042",No Feature,100,50,16.50,8.50,1208,1154,,96,54,0.05,200,8686.484,7219.452,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,043",No Feature,100,50,16.50,8.50,1206,1126,,66,80,0.05,200,8683.972,7211.916,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,044",No Feature,100,50,16.50,8.50,1193,1143,,106,50,0.05,200,8681.46,7204.38,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,045",No Feature,100,50,16.50,8.50,1216,1153,,85,63,0.05,200,8678.948,7196.844,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,046",No Feature,100,50,16.50,8.50,1211,1161,,108,50,0.05,200,8676.436,7189.308,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,047",No Feature,100,50,16.50,8.50,1208,1147,,89,61,0.05,200,8673.924,7181.772,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,048",No Feature,100,50,16.50,8.50,1181,1128,,103,53,0.05,200,8671.412,7174.236,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,049",No Feature,100,50,16.50,8.50,1211,1151,,91,60,0.05,200,8668.9,7166.7,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,050",No Feature,100,50,16.50,8.50,1184,1134,,110,50,0.05,200,8666.388,7159.164,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,051",No Feature,100,50,16.50,8.50,1200,1135,,85,65,0.05,200,8663.876,7151.628,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,052",No Feature,100,50,16.50,8.50,1174,1118,,100,56,0.05,200,8661.364,7144.092,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,053",No Feature,100,50,16.50,8.50,1181,1132,,114,49,0.05,200,8658.852,7136.556,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,054",No Feature,100,50,16.50,8.50,1187,1132,,102,55,0.05,200,8656.34,7129.02,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,055",No Feature,100,50,16.50,8.50,1182,1129,,106,53,0.05,200,8653.828,7121.484,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,056",No Feature,100,50,16.50,8.50,1194,1147,,118,47,0.05,200,8651.316,7113.948,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,057",No Feature,100,50,16.50,8.50,1165,1109,,99,56,0.05,200,8648.804,7106.412,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,058",No Feature,100,50,16.50,8.50,1194,1143,,108,51,0.05,200,8646.292,7098.876,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,059",No Feature,100,50,16.50,8.50,1173,1119,,102,54,0.05,200,8643.78,7091.34,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,060",No Feature,100,50,16.50,8.50,1153,1110,,128,43,0.05,200,8641.268,7083.804,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,061",No Feature,100,50,16.50,8.50,1154,1111,,127,43,0.05,200,8638.756,7076.268,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,062",No Feature,100,50,16.50,8.50,1161,1112,,110,49,0.05,200,8636.244,7068.732,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,063",D,100,50,16.50,8.50,1161,1111,,108,50,0.05,200,8633.732,7061.196,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,064",No Feature,100,50,16.50,8.50,1159,1108,,106,51,0.05,200,8631.22,7053.66,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,065",No Feature,100,50,16.50,8.50,1163,1111,,104,52,0.05,200,8628.708,7046.124,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,066",No Feature,100,50,16.50,8.50,1162,1119,,125,43,0.05,200,8626.196,7038.588,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,067",No Feature,100,50,16.50,8.50,1184,1125,,91,59,0.05,200,8623.684,7031.052,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,068",No Feature,100,50,16.50,8.50,1183,1135,,111,48,0.05,200,8621.172,7023.516,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,069",No Feature,100,50,16.50,8.50,1190,1125,,83,65,0.05,200,8618.66,7015.98,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,070",No Feature,100,50,16.50,8.50,1203,1135,,80,68,0.05,200,8616.148,7008.444,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,071",No Feature,100,50,16.50,8.50,1184,1136,,113,48,0.05,200,8613.636,7000.908,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,072",No Feature,100,50,16.50,8.50,1201,1150,,106,51,0.05,200,8611.124,6993.372,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,073",No Feature,100,50,16.50,8.50,1189,1136,,100,53,0.05,200,8608.612,6985.836,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,074",No Feature,100,50,16.50,8.50,1197,1136,,88,61,0.05,200,8606.1,6978.3,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,075",No Feature,100,50,16.50,8.50,1195,1146,,108,49,0.05,200,8603.588,6970.764,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,076",No Feature,100,50,16.50,8.50,1197,1143,,99,54,0.05,200,8601.076,6963.228,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,077",No Feature,100,50,16.50,8.50,1182,1143,,135,39,0.05,200,8598.564,6955.692,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,078",No Feature,100,50,16.50,8.50,1189,1129,,88,60,0.05,200,8596.052,6948.156,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,079",No Feature,100,50,16.50,8.50,1186,1138,,109,48,0.05,200,8593.54,6940.62,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,080",No Feature,100,50,16.50,8.50,1195,1107,,61,88,0.05,200,8591.028,6933.084,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"139,081",No Feature,100,50,16.50,8.50,1183,1133,,106,50,0.05,200,8588.516,6925.548,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
